,Person Count for  - High_HH1,Timestamp,Person Count for  - Low_HH1,Person Count for  - Outside_HH1,Person Count for  - Unknown_HH1,Apparent_HH1,Cold Water_HH1,Electricity_HH1,Gasoline_HH1,Hot water_HH1,Inner Device Heat Gains_HH1,None_HH1,Reactive_HH1,Warm Water_HH1
34,3.0,2020-01-01 00:34:00,0.0,0.0,0.0,0.00781359344358518,0.0,0.006398414483111765,0.0,0.0,0.006398414483111765,0.0,0.003884823979455451,0.0
35,3.0,2020-01-01 00:35:00,0.0,0.0,0.0,0.007622562159076365,0.0,0.006228968875878723,0.0,0.0,0.006228968875878723,0.0,0.003824950115873473,0.0
36,3.0,2020-01-01 00:36:00,0.0,0.0,0.0,0.00768190982515401,0.0,0.00625582271831557,0.0,0.0,0.00625582271831557,0.0,0.0038526121996100508,0.0
37,3.0,2020-01-01 00:37:00,0.0,0.0,0.0,0.008220278174538019,0.0,0.006756816061347928,0.0,0.0,0.006756816061347928,0.0,0.004030150488921662,0.0
38,3.0,2020-01-01 00:38:00,0.0,0.0,0.0,0.00773758690185531,0.0,0.006293278156617494,0.0,0.0,0.006293278156617494,0.0,0.003878531075809395,0.0
39,3.0,2020-01-01 00:39:00,0.0,0.0,0.0,0.007756484646818709,0.0,0.0063074556738612585,0.0,0.0,0.0063074556738612585,0.0,0.0038893447559880806,0.0
40,3.0,2020-01-01 00:40:00,0.0,0.0,0.0,0.0077159871348807755,0.0,0.006263067854864879,0.0,0.0,0.006263067854864879,0.0,0.003881190238118783,0.0
41,3.0,2020-01-01 00:41:00,0.0,0.0,0.0,0.007858849047332509,0.0,0.006388549198896476,0.0,0.0,0.006388549198896476,0.0,0.003927932158598216,0.0
42,3.0,2020-01-01 00:42:00,0.0,0.0,0.0,0.005448222371602855,0.0,0.004234491550906381,0.0,0.0,0.004234491550906381,0.0,0.002983052931549397,0.0
43,3.0,2020-01-01 00:43:00,0.0,0.0,0.0,0.002754548265480328,0.0,0.0025343909925151574,0.0,0.0,0.0025343909925151574,0.0,0.0009544639113680882,0.0
44,3.0,2020-01-01 00:44:00,0.0,0.0,0.0,0.0030315483846898765,0.0,0.0027996599611221583,0.0,0.0,0.0027996599611221583,0.0,0.0010386429194281727,0.0
45,3.0,2020-01-01 00:45:00,0.0,0.0,0.0,0.0028753297375555126,0.0,0.0026508306126877055,0.0,0.0,0.0026508306126877055,0.0,0.0009858285496931172,0.0
46,3.0,2020-01-01 00:46:00,0.0,0.0,0.0,0.002736397236052829,0.0,0.002519608460502017,0.0,0.0,0.002519608460502017,0.0,0.0009432919913921699,0.0
47,3.0,2020-01-01 00:47:00,0.0,0.0,0.0,0.002773261998175154,0.0,0.0025554674774360244,0.0,0.0,0.0025554674774360244,0.0,0.0009536526211614194,0.0
48,3.0,2020-01-01 00:48:00,0.0,0.0,0.0,0.002689862163291664,0.0,0.0024790877401955013,0.0,0.0,0.0024790877401955013,0.0,0.0009301710502503565,0.0
49,3.0,2020-01-01 00:49:00,0.0,0.0,0.0,0.002670695077873309,0.0,0.0024583998714129223,0.0,0.0,0.0024583998714129223,0.0,0.0009235912472048967,0.0
50,3.0,2020-01-01 00:50:00,0.0,0.0,0.0,0.0028010938337311776,0.0,0.0025954570225119634,0.0,0.0,0.0025954570225119634,0.0,0.0009458400498802528,0.0
51,3.0,2020-01-01 00:51:00,0.0,0.0,0.0,0.002716043179395304,0.0,0.0025155842318439156,0.0,0.0,0.0025155842318439156,0.0,0.0009096605383779922,0.0
52,3.0,2020-01-01 00:52:00,0.0,0.0,0.0,0.0027586146541444807,0.0,0.0025499878921479363,0.0,0.0,0.0025499878921479363,0.0,0.0009317763275452665,0.0
53,3.0,2020-01-01 00:53:00,0.0,0.0,0.0,0.0030210148938097045,0.0,0.0028047878732309892,0.0,0.0,0.0028047878732309892,0.0,0.0009847709933603602,0.0
54,3.0,2020-01-01 00:54:00,0.0,0.0,0.0,0.003436376794696333,0.0,0.003198741550497872,0.0,0.0,0.003198741550497872,0.0,0.0010772799524698606,0.0
55,3.0,2020-01-01 00:55:00,0.0,0.0,0.0,0.003404628625521239,0.0,0.0031709796780681173,0.0,0.0,0.0031709796780681173,0.0,0.0010633798876891836,0.0
56,3.0,2020-01-01 00:56:00,0.0,0.0,0.0,0.0034340165795287286,0.0,0.0031975584647730517,0.0,0.0,0.0031975584647730517,0.0,0.0010817682729005599,0.0
57,3.0,2020-01-01 00:57:00,0.0,0.0,0.0,0.003490661367955196,0.0,0.003249870861297298,0.0,0.0,0.003249870861297298,0.0,0.0010888324123460682,0.0
58,3.0,2020-01-01 00:58:00,0.0,0.0,0.0,0.003448284706881202,0.0,0.0032107295900866252,0.0,0.0,0.0032107295900866252,0.0,0.001081515119972192,0.0
59,3.0,2020-01-01 00:59:00,0.0,0.0,0.0,0.0034233941935548017,0.0,0.0031865502000150664,0.0,0.0,0.0031865502000150664,0.0,0.001078846634973883,0.0
60,3.0,2020-01-01 01:00:00,0.0,0.0,0.0,0.003432847988598979,0.0,0.003194842783794058,0.0,0.0,0.003194842783794058,0.0,0.0010749839423018356,0.0
61,3.0,2020-01-01 01:01:00,0.0,0.0,0.0,0.003451966726509528,0.0,0.003212629710310193,0.0,0.0,0.003212629710310193,0.0,0.0010850079638747572,0.0
62,3.0,2020-01-01 01:02:00,0.0,0.0,0.0,0.003525506201909654,0.0,0.0032851532272723393,0.0,0.0,0.0032851532272723393,0.0,0.0010986346192055029,0.0
63,3.0,2020-01-01 01:03:00,0.0,0.0,0.0,0.0034647423432070546,0.0,0.003226190967572697,0.0,0.0,0.003226190967572697,0.0,0.0010875875544959608,0.0
64,3.0,2020-01-01 01:04:00,0.0,0.0,0.0,0.003434876603130279,0.0,0.003197618244422663,0.0,0.0,0.003197618244422663,0.0,0.0010735401445641354,0.0
65,3.0,2020-01-01 01:05:00,0.0,0.0,0.0,0.0033828058594955646,0.0,0.0031449849746280124,0.0,0.0,0.0031449849746280124,0.0,0.0010548269360223304,0.0
66,3.0,2020-01-01 01:06:00,0.0,0.0,0.0,0.0034601620391880115,0.0,0.003225977206547134,0.0,0.0,0.003225977206547134,0.0,0.001089124513661821,0.0
67,3.0,2020-01-01 01:07:00,0.0,0.0,0.0,0.004477750087434653,0.0,0.0040300033735450515,0.0,0.0,0.0040300033735450515,0.0,0.0016644153443240207,0.0
68,3.0,2020-01-01 01:08:00,0.0,0.0,0.0,0.00627786629466352,0.0,0.004909190077418649,0.0,0.0,0.004909190077418649,0.0,0.003418492248160907,0.0
69,3.0,2020-01-01 01:09:00,0.0,0.0,0.0,0.006334381172341548,0.0,0.004943393600205454,0.0,0.0,0.004943393600205454,0.0,0.0034543152575220613,0.0
70,3.0,2020-01-01 01:10:00,0.0,0.0,0.0,0.006305981443408558,0.0,0.004929009978899966,0.0,0.0,0.004929009978899966,0.0,0.0034444368313899317,0.0
71,3.0,2020-01-01 01:11:00,0.0,0.0,0.0,0.006265873584241558,0.0,0.004896111560168899,0.0,0.0,0.004896111560168899,0.0,0.003432744954114234,0.0
72,3.0,2020-01-01 01:12:00,0.0,0.0,0.0,0.006318342838803171,0.0,0.004943515728244401,0.0,0.0,0.004943515728244401,0.0,0.003446309787364121,0.0
73,3.0,2020-01-01 01:13:00,0.0,0.0,0.0,0.00623341717577661,0.0,0.004849643373427885,0.0,0.0,0.004849643373427885,0.0,0.0034329701519692857,0.0
74,3.0,2020-01-01 01:14:00,0.0,0.0,0.0,0.006282168841584396,0.0,0.004888670235839835,0.0,0.0,0.004888670235839835,0.0,0.0034468340854485803,0.0
75,3.0,2020-01-01 01:15:00,0.0,0.0,0.0,0.0062565019719718175,0.0,0.004858013238496293,0.0,0.0,0.004858013238496293,0.0,0.003442205683670766,0.0
76,3.0,2020-01-01 01:16:00,0.0,0.0,0.0,0.0062172273389662375,0.0,0.004820310218603,0.0,0.0,0.004820310218603,0.0,0.003428326959825858,0.0
77,3.0,2020-01-01 01:17:00,0.0,0.0,0.0,0.006358568914351731,0.0,0.004975650836552253,0.0,0.0,0.004975650836552253,0.0,0.003458044352050572,0.0
78,3.0,2020-01-01 01:18:00,0.0,0.0,0.0,0.006342905520517208,0.0,0.004988553829293993,0.0,0.0,0.004988553829293993,0.0,0.0034463178054746054,0.0
79,3.0,2020-01-01 01:19:00,0.0,0.0,0.0,0.006330466321678072,0.0,0.004978594282732963,0.0,0.0,0.004978594282732963,0.0,0.0034398240817190627,0.0
80,3.0,2020-01-01 01:20:00,0.0,0.0,0.0,0.006312082676551127,0.0,0.004954489593816366,0.0,0.0,0.004954489593816366,0.0,0.003434557512226293,0.0
81,3.0,2020-01-01 01:21:00,0.0,0.0,0.0,0.006259797039084667,0.0,0.004897311975841017,0.0,0.0,0.004897311975841017,0.0,0.0034275436599103975,0.0
82,3.0,2020-01-01 01:22:00,0.0,0.0,0.0,0.006306278447108811,0.0,0.004937135665775295,0.0,0.0,0.004937135665775295,0.0,0.003439928414926126,0.0
83,3.0,2020-01-01 01:23:00,0.0,0.0,0.0,0.0063387611504357125,0.0,0.004961845852115361,0.0,0.0,0.004961845852115361,0.0,0.0034521963193409272,0.0
84,3.0,2020-01-01 01:24:00,0.0,0.0,0.0,0.006289574687601865,0.0,0.004915652508717283,0.0,0.0,0.004915652508717283,0.0,0.0034331151729050592,0.0
85,3.0,2020-01-01 01:25:00,0.0,0.0,0.0,0.006197857606562425,0.0,0.0048253512032349795,0.0,0.0,0.0048253512032349795,0.0,0.0034077293549123347,0.0
86,3.0,2020-01-01 01:26:00,0.0,0.0,0.0,0.005787306569816323,0.0,0.004589126040536221,0.0,0.0,0.004589126040536221,0.0,0.0030541019089268843,0.0
87,3.0,2020-01-01 01:27:00,0.0,0.0,0.0,0.003432911544686978,0.0,0.0031772501598923333,0.0,0.0,0.0031772501598923333,0.0,0.0011616954508052613,0.0
88,3.0,2020-01-01 01:28:00,0.0,0.0,0.0,0.0033994988545040404,0.0,0.003147892598434799,0.0,0.0,0.003147892598434799,0.0,0.0011504615185784954,0.0
89,3.0,2020-01-01 01:29:00,0.0,0.0,0.0,0.003417493123755592,0.0,0.0031707056584130435,0.0,0.0,0.0031707056584130435,0.0,0.0011680730939474817,0.0
90,3.0,2020-01-01 01:30:00,0.0,0.0,0.0,0.0031046253821732043,0.0,0.002869487593353825,0.0,0.0,0.002869487593353825,60.0,0.001056468285736564,0.0
91,2.0,2020-01-01 01:31:00,1.0,0.0,0.0,0.0031273228432988345,0.0,0.002890097577046792,0.0,0.0,0.002890097577046792,60.0,0.0010641894382583462,0.0
92,2.0,2020-01-01 01:32:00,1.0,0.0,0.0,0.003130293608823132,0.0,0.0028950164836870434,0.0,0.0,0.0028950164836870434,60.0,0.0010678191488542308,0.0
93,2.0,2020-01-01 01:33:00,1.0,0.0,0.0,0.00316705126839434,0.0,0.0029316210047327248,0.0,0.0,0.0029316210047327248,60.0,0.0010726203375536437,0.0
94,2.0,2020-01-01 01:34:00,1.0,0.0,0.0,0.003100249820953082,0.0,0.002862201401736886,0.0,0.0,0.002862201401736886,60.0,0.0010614996779143263,0.0
95,2.0,2020-01-01 01:35:00,1.0,0.0,0.0,0.003090767665045264,0.0,0.002854337309806528,0.0,0.0,0.002854337309806528,60.0,0.0010613033347716212,0.0
96,2.0,2020-01-01 01:36:00,1.0,0.0,0.0,0.003161391690624772,0.0,0.002921469875328351,0.0,0.0,0.002921469875328351,60.0,0.0010754194244632072,0.0
97,2.0,2020-01-01 01:37:00,1.0,0.0,0.0,0.003171953350685778,0.0,0.0029359932060927436,0.0,0.0,0.0029359932060927436,60.0,0.0010485737907748498,0.0
98,2.0,2020-01-01 01:38:00,1.0,0.0,0.0,0.003029339899611948,0.0,0.00280320657534923,0.0,0.0,0.00280320657534923,60.0,0.000981743294854929,0.0
99,2.0,2020-01-01 01:39:00,1.0,0.0,0.0,0.0030151971740990558,0.0,0.0027925933053918875,0.0,0.0,0.0027925933053918875,60.0,0.0009703318506816771,0.0
100,2.0,2020-01-01 01:40:00,1.0,0.0,0.0,0.003033232577937884,0.0,0.002808331608239924,0.0,0.0,0.002808331608239924,60.0,0.0009762366773472726,0.0
101,2.0,2020-01-01 01:41:00,1.0,0.0,0.0,0.0029797700348915064,0.0,0.00275951958803398,0.0,0.0,0.00275951958803398,60.0,0.0009626180244875259,0.0
102,2.0,2020-01-01 01:42:00,1.0,0.0,0.0,0.0030172003054789883,0.0,0.0027910361582020983,0.0,0.0,0.0027910361582020983,60.0,0.0009776375174608764,0.0
103,2.0,2020-01-01 01:43:00,1.0,0.0,0.0,0.003004175723071285,0.0,0.0027792349095763784,0.0,0.0,0.0027792349095763784,60.0,0.0009693041165390897,0.0
104,2.0,2020-01-01 01:44:00,1.0,0.0,0.0,0.002990578565997694,0.0,0.002771539139447365,0.0,0.0,0.002771539139447365,60.0,0.000962516322785298,0.0
105,2.0,2020-01-01 01:45:00,1.0,0.0,0.0,0.002966876341782277,0.0,0.002743639932548111,0.0,0.0,0.002743639932548111,60.0,0.0009622234850295841,0.0
106,2.0,2020-01-01 01:46:00,1.0,0.0,0.0,0.0030288471112750745,0.0,0.0028041732761629186,0.0,0.0,0.0028041732761629186,60.0,0.0009749824006628942,0.0
107,2.0,2020-01-01 01:47:00,1.0,0.0,0.0,0.002972671700325731,0.0,0.0027483018102903854,0.0,0.0,0.0027483018102903854,60.0,0.0009635116392954757,0.0
108,2.0,2020-01-01 01:48:00,1.0,0.0,0.0,0.0030414811904613532,0.0,0.0028181173108154153,0.0,0.0,0.0028181173108154153,60.0,0.0009808512099881263,0.0
109,2.0,2020-01-01 01:49:00,1.0,0.0,0.0,0.003063882513775735,0.0,0.0028383801817012037,0.0,0.0,0.0028383801817012037,60.0,0.0009902007742315115,0.0
110,2.0,2020-01-01 01:50:00,1.0,0.0,0.0,0.0029897433790319816,0.0,0.002766560423863831,0.0,0.0,0.002766560423863831,60.0,0.0009644671028903429,0.0
111,2.0,2020-01-01 01:51:00,1.0,0.0,0.0,0.00434872441761931,0.0,0.003811455281585385,0.0,0.0,0.003811455281585385,60.0,0.0017950729033115297,0.0
112,2.0,2020-01-01 01:52:00,1.0,0.0,0.0,0.005968654255340015,0.0,0.004649939864000844,0.0,0.0,0.004649939864000844,60.0,0.0033233429582229315,0.0
113,2.0,2020-01-01 01:53:00,1.0,0.0,0.0,0.006072094686723048,0.0,0.004735999166070301,0.0,0.0,0.004735999166070301,60.0,0.0033589624969365345,0.0
114,2.0,2020-01-01 01:54:00,1.0,0.0,0.0,0.005978750786790937,0.0,0.004649770458598585,0.0,0.0,0.004649770458598585,60.0,0.0033324803391369846,0.0
115,2.0,2020-01-01 01:55:00,1.0,0.0,0.0,0.0060659644168320655,0.0,0.00472809184424079,0.0,0.0,0.00472809184424079,60.0,0.003355274340273371,0.0
116,2.0,2020-01-01 01:56:00,1.0,0.0,0.0,0.005988778523392537,0.0,0.004652369824623224,0.0,0.0,0.004652369824623224,60.0,0.003333327356147961,0.0
117,2.0,2020-01-01 01:57:00,1.0,0.0,0.0,0.005870125219617131,0.0,0.004530827033803607,0.0,0.0,0.004530827033803607,60.0,0.0033170378288607683,0.0
118,2.0,2020-01-01 01:58:00,1.0,0.0,0.0,0.006029506133011706,0.0,0.004672999152830963,0.0,0.0,0.004672999152830963,60.0,0.0033588984206296578,0.0
119,2.0,2020-01-01 01:59:00,1.0,0.0,0.0,0.0060414318419407965,0.0,0.0046871442662882075,0.0,0.0,0.0046871442662882075,60.0,0.0033589092865793898,0.0
120,2.0,2020-01-01 02:00:00,1.0,0.0,0.0,0.0050614785084047076,0.0,0.003767549274184338,0.0,0.0,0.003767549274184338,60.0,0.003044152304265932,0.0
121,2.0,2020-01-01 02:01:00,1.0,0.0,0.0,0.004970622733250474,0.0,0.0036740907921513338,0.0,0.0,0.0036740907921513338,60.0,0.0030290538974451944,0.0
122,2.0,2020-01-01 02:02:00,1.0,0.0,0.0,0.00490319903843717,0.0,0.003602012167330795,0.0,0.0,0.003602012167330795,60.0,0.0030147719960044663,0.0
123,2.0,2020-01-01 02:03:00,1.0,0.0,0.0,0.004974988931172235,0.0,0.0036699554505053534,0.0,0.0,0.0036699554505053534,60.0,0.0030368866996803036,0.0
124,2.0,2020-01-01 02:04:00,1.0,0.0,0.0,0.004951024583695854,0.0,0.0036416421124825966,0.0,0.0,0.0036416421124825966,60.0,0.0030266439640941546,0.0
125,2.0,2020-01-01 02:05:00,1.0,0.0,0.0,0.002586006104799628,0.0,0.0022318431086579935,0.0,0.0,0.0022318431086579935,60.0,0.0010990881869758762,0.0
126,2.0,2020-01-01 02:06:00,1.0,0.0,0.0,0.0027002002616277336,0.0,0.0023412671002352352,0.0,0.0,0.0023412671002352352,60.0,0.0011295739903778507,0.0
127,2.0,2020-01-01 02:07:00,1.0,0.0,0.0,0.002153568163267637,0.0,0.001974899095888489,0.0,0.0,0.001974899095888489,60.0,0.0007551165941306803,0.0
128,2.0,2020-01-01 02:08:00,1.0,0.0,0.0,0.0021093503152774524,0.0,0.0019322352527890987,0.0,0.0,0.0019322352527890987,60.0,0.0007335704134643949,0.0
129,2.0,2020-01-01 02:09:00,1.0,0.0,0.0,0.0021548164047806386,0.0,0.001977454884417362,0.0,0.0,0.001977454884417362,60.0,0.000746487986741373,0.0
130,2.0,2020-01-01 02:10:00,1.0,0.0,0.0,0.00227130604174535,0.0,0.0020871825283044166,0.0,0.0,0.0020871825283044166,60.0,0.0007799841155932126,0.0
131,2.0,2020-01-01 02:11:00,1.0,0.0,0.0,0.0021485189261920396,0.0,0.0019765554600575594,0.0,0.0,0.0019765554600575594,60.0,0.0007474378782720094,0.0
132,2.0,2020-01-01 02:12:00,1.0,0.0,0.0,0.0021449315316879195,0.0,0.001972078652465171,0.0,0.0,0.001972078652465171,60.0,0.0007426851524682763,0.0
133,2.0,2020-01-01 02:13:00,1.0,0.0,0.0,0.002192714376123075,0.0,0.002015567560282776,0.0,0.0,0.002015567560282776,60.0,0.0007501219293330159,0.0
134,2.0,2020-01-01 02:14:00,1.0,0.0,0.0,0.002226519679249152,0.0,0.0020461745813643963,0.0,0.0,0.0020461745813643963,60.0,0.0007612723928424171,0.0
135,2.0,2020-01-01 02:15:00,1.0,0.0,0.0,0.002148036360726474,0.0,0.001971161367453394,0.0,0.0,0.001971161367453394,60.0,0.0007319049088620704,0.0
136,2.0,2020-01-01 02:16:00,1.0,0.0,0.0,0.0020858386543242723,0.0,0.001918690824605039,0.0,0.0,0.001918690824605039,60.0,0.000652049502451795,0.0
137,2.0,2020-01-01 02:17:00,1.0,0.0,0.0,0.002106458460213356,0.0,0.0019377503232209483,0.0,0.0,0.0019377503232209483,60.0,0.0006614116434842224,0.0
138,2.0,2020-01-01 02:18:00,1.0,0.0,0.0,0.002032591335522478,0.0,0.001864830637454898,0.0,0.0,0.001864830637454898,60.0,0.0006434021102609245,0.0
139,2.0,2020-01-01 02:19:00,1.0,0.0,0.0,0.0021119311741290164,0.0,0.001945581848299,0.0,0.0,0.001945581848299,60.0,0.0006596382084259216,0.0
140,2.0,2020-01-01 02:20:00,1.0,0.0,0.0,0.0021526445217174258,0.0,0.0019844049204591034,0.0,0.0,0.0019844049204591034,60.0,0.0006823051700952131,0.0
141,2.0,2020-01-01 02:21:00,1.0,0.0,0.0,0.0021818972739027173,0.0,0.0020077579122618804,0.0,0.0,0.0020077579122618804,60.0,0.0006792470042609329,0.0
142,2.0,2020-01-01 02:22:00,1.0,0.0,0.0,0.0021144959040646344,0.0,0.0019465004690055719,0.0,0.0,0.0019465004690055719,60.0,0.0006749090383558698,0.0
143,2.0,2020-01-01 02:23:00,1.0,0.0,0.0,0.0021677061555960293,0.0,0.0019969522127122508,0.0,0.0,0.0019969522127122508,60.0,0.0006890355551566621,0.0
144,2.0,2020-01-01 02:24:00,1.0,0.0,0.0,0.002321805172766567,0.0,0.002140285483621394,0.0,0.0,0.002140285483621394,60.0,0.0007367281685136437,0.0
145,2.0,2020-01-01 02:25:00,1.0,0.0,0.0,0.002193027932542521,0.0,0.0020174721075912473,0.0,0.0,0.0020174721075912473,60.0,0.0006971227593327579,0.0
146,2.0,2020-01-01 02:26:00,1.0,0.0,0.0,0.002164173896208076,0.0,0.001990277474004411,0.0,0.0,0.001990277474004411,60.0,0.0006760869087884294,0.0
147,2.0,2020-01-01 02:27:00,1.0,0.0,0.0,0.002179280157878116,0.0,0.002004671676836217,0.0,0.0,0.002004671676836217,60.0,0.0006848224748009623,0.0
148,2.0,2020-01-01 02:28:00,1.0,0.0,0.0,0.0022250687007991975,0.0,0.0020488665157144446,0.0,0.0,0.0020488665157144446,60.0,0.0006938323476758055,0.0
149,2.0,2020-01-01 02:29:00,1.0,0.0,0.0,0.0022333766454595036,0.0,0.002045900906575072,0.0,0.0,0.002045900906575072,60.0,0.0007958840819928247,0.0
150,2.0,2020-01-01 02:30:00,1.0,0.0,0.0,0.01119416840767772,0.0,0.0097591120081868,0.0,0.0,0.0097591120081868,60.0,0.004730081408296605,0.0
151,2.0,2020-01-01 02:31:00,1.0,0.0,0.0,0.01305918946533995,0.0,0.011314023465326443,0.0,0.0,0.011314023465326443,60.0,0.005567051125334689,0.0
152,2.0,2020-01-01 02:32:00,1.0,0.0,0.0,0.013358726769140497,0.0,0.011604504669914301,0.0,0.0,0.011604504669914301,60.0,0.005668008481847325,0.0
153,2.0,2020-01-01 02:33:00,1.0,0.0,0.0,0.01151797064140729,0.0,0.009861569216834875,0.0,0.0,0.009861569216834875,60.0,0.005080176322688613,0.0
